"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"210","b5bad95a1b0a65fd05427bb1ba2f550e","Cairoli",719,99.2130555555556,198.954520166898,149.043069970302,2459.41666666667,6.45340751043115,11.2475660639777,17.7009735744089
"211","b76c89db641fe1598a58fb8db0fc5ce5","Molinette 1",719,99.2141666666667,198.95672229949,149.343693993799,2459.41666666667,4.55076495132128,5.34492350486787,9.89568845618915
"212","b8c5e6fcf3871886789c356a97161a28","Universita`3",1567,200.665856481481,184.518889597958,97.7397530802319,3366.25,5.96745373324825,8.55264837268666,14.5201021059349
"213","b91ce9da90d7f92af93809aa5052a606","Ventimiglia",719,99.2142361111111,198.956861381548,149.289883255864,2459.41666666667,7.97774687065369,4.69819193324061,12.6759388038943
"214","b9fd9c3f44f3344f9134a954498d5225","Nizza 1",719,99.2135416666667,198.951228558183,149.110324356608,2459.41666666667,3.42698191933241,14.5563282336579,17.9833101529903
"215","bc0d271171ddcc3207f46cf00c738975","Fiume",719,99.2137384259259,198.951622624015,149.355475692931,2459.41666666667,6.73296244784423,4.47148817802503,11.2044506258693
"216","bc2f3dac64e76a022c2869659614a6f5","Pettiti",2582,328.179814814815,183.05195584818,114.009365379668,3366.25,2.38768396591789,7.30402788536019,9.69171185127808
"217","bc312c77398b36b68dcc11a936231be8","Fabbrichetta",2583,328.179618055556,182.980978190734,113.969801831721,3366.25,3.22067363530778,2.93418505613628,6.15485869144406
"218","bc3de40b9caf664e11777df7d8ef92c0","Politecnico 2",1863,228.715324074074,176.817641796386,96.477605756429,3366.25,3.52227589908749,12.686527106817,16.2088030059045
"219","bfa12cb895ac0d7392dde60b6b433cdf","San Francesco da Paola",719,99.213587962963,198.951321279555,149.087637341942,2459.41666666667,3.2461752433936,9.94993045897079,13.1961057023644
"220","bfd87240403e179f72d70230e20ee898","Principi d`Acaja 2",1866,228.715324074074,176.533369060379,96.0775317813433,3366.25,3.94480171489818,6.89496248660236,10.8397642015005
